article_id,title,journal,pub_year,times_cited,doi,study_type_2,affiliation,affiliation_country,affiliation_airport,affiliation_airport_code,fieldstudy_country,field_study_location,field_airport,field_airport_code
591,The Micronesia Challenge: Assessing the Relative Contribution of Stressors on Coral Reefs to Facilitate Science-to-Management Feedback,PLOS ONE,2015,17,10.1371/journal.pone.0130823,Field-based,"Univ Guam, Marine Lab, UOG Stn, Mangilao",United States,,,"Micronesia, Federated States of",,,
591,The Micronesia Challenge: Assessing the Relative Contribution of Stressors on Coral Reefs to Facilitate Science-to-Management Feedback,PLOS ONE,2015,17,10.1371/journal.pone.0130823,Field-based,"Univ Guam, Marine Lab, UOG Stn, Mangilao",United States,,,Northern Mariana Islands,,,
594,Six Month In Situ High-Resolution Carbonate Chemistry and Temperature Study on a Coral Reef Flat Reveals Asynchronous pH and Temperature Anomalies,PLOS ONE,2015,23,10.1371/journal.pone.0127648,Field-based,"Univ Calif San Diego, Scripps Inst Oceanog, Integrat Oceanog Div, San Diego, Univ Queensland, Global Change Inst, Brisbane, Qld, Univ Queensland, Sch Biol Sci, Coral Reef Ecosyst Lab, Brisbane, Qld","United States, Australia",,BNE,Australia,,,
595,Evaluating taboo trade-offs in ecosystems services and human well-being,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2015,83,10.1073/pnas.1414900112,Field-based,"Stockholm Univ, Stockholm Resilience Ctr, SE-10691 Stockholm, Univ E Anglia, Sch Int Dev, Norwich NR4 7TJ, Norfolk","Sweden, United Kingdom",,,Kenya,,,
598,Effects of predators on sea urchin density and habitat use in a southern California kelp forest,MARINE BIOLOGY,2015,4,10.1007/s00227-015-2664-2,Field-based,"San Diego State, Dept Biol, San Diego",Germany,,,United States,,,
602,Coral reef recovery in the Galapagos Islands: the northernmost islands (Darwin and Wenman),CORAL REEFS,2015,28,10.1007/s00338-015-1280-4,Field-based,"Univ Miami, Dept Marine Biol & Ecol, Rosenstiel Sch Marine & Atmospher Sci, Miami",United States,,MIA,Ecuador,,,
615,Reef Fishes in Biodiversity Hotspots Are at Greatest Risk from Loss of Coral Species,PLOS ONE,2015,12,10.1371/journal.pone.0124054,Field-based,"Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, Univ Calif Santa Barbara, Inst Marine Sci, Coastal Res Ctr, Santa Barbara",United States,,,Australia,,,
615,Reef Fishes in Biodiversity Hotspots Are at Greatest Risk from Loss of Coral Species,PLOS ONE,2015,12,10.1371/journal.pone.0124054,Field-based,"Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, Univ Calif Santa Barbara, Inst Marine Sci, Coastal Res Ctr, Santa Barbara",United States,,,French Polynesia,,,
615,Reef Fishes in Biodiversity Hotspots Are at Greatest Risk from Loss of Coral Species,PLOS ONE,2015,12,10.1371/journal.pone.0124054,Field-based,"Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, Univ Calif Santa Barbara, Inst Marine Sci, Coastal Res Ctr, Santa Barbara",United States,,,Papua New Guinea,,,
630,Differential Response of Fish Assemblages to Coral Reef-Based Seaweed Farming,PLOS ONE,2015,2,10.1371/journal.pone.0118838,Field-based,"Univ British Columbia, Fisheries Ctr, Sea Us Project, Vancouver, BC V5Z 1M9",Canada,,,Philippines,,,
632,"Do Reef Fish Habituate to Diver Presence? Evidence from Two Reef Sites with Contrasting Historical Levels of SCUBA Intensity in the Bay Islands, Honduras",PLOS ONE,2015,13,10.1371/journal.pone.0119645,Field-based,"Ohio State Univ, Dept Evolut Ecol & Organismal Biol, Columbus, Operat Wallacea, Spilsby, Lincs","United States, United Kingdom",,,Honduras,,,
633,Complex Environmental Forcing across the Biogeographical Range of Coral Populations,PLOS ONE,2015,9,10.1371/journal.pone.0121742,Field-based,"Univ Calif Davis, Bodega Marine Lab, Bodega Bay",United States,,,French Polynesia,,,
635,Defended territories of an aggressive damselfish contain lower juvenile coral density than adjacent non-defended areas on Kenyan lagoon patch reefs,CORAL REEFS,2015,5,10.1007/s00338-014-1229-z,Field-based,"A Rocha Kenya Marine Conservat & Res Programme, Watamu, Univ Cambridge, Christs Coll, Cambridge CB2 3BU","Kenya, United Kingdom",,,Kenya,,,
641,Spatiotemporal and species-specific patterns of diseases affecting crustose coralline algae in Curacao,CORAL REEFS,2015,6,10.1007/s00338-014-1225-3,Field-based,"Leibniz Ctr Trop Marine Ecol ZMT, D-28359 Bremen, UPVD, CNRS, EPHE, CRIOBE,USR 3278, F-66860 Perpignan","Germany, France",,,Curacao,,,
658,Large-amplitude internal waves benefit corals during thermal stress,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2015,13,10.1098/rspb.2014.0650,Field-based,"Helmholtz Ctr Ocean Res, GEOMAR, D-24148 Kiel, Helmholtz Ctr Polar & Marine Res, Alfred Wegener Inst, D-27568 Bremerhaven",Germany,,,India,,,
659,Towards a functional typology of small-scale fisheries co-management informed by stakeholder perceptions: A coral reef case study,MARINE POLICY,2015,11,10.1016/j.marpol.2014.07.020,Field-based,"Australian Inst Marine Sci, Arafura Timor Res Facil, Brinkin, NT 0810, Charles Darwin Univ, Northern Inst, Darwin, NT 0909",Australia,,,Solomon Islands,,,
661,"Mothers matter: contribution to local replenishment is linked to female size, mate replacement and fecundity in a fish metapopulation",MARINE BIOLOGY,2015,11,10.1007/s00227-014-2556-x,Field-based,"Univ Austral Chile, Inst Ciencias Ambientales & Evolut, Valdivia, Univ Perpignan, USR Lab Excellence CORAIL 3278, CNRS EPHE, CRIOBE Ctr Biol & Ecol Trop & Mediterranneenne, F-66860 Perpignan","Chile, France",,,Papua New Guinea,,,
664,"Social, institutional, and knowledge mechanisms mediate diverse ecosystem service benefits from coral reefs",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,34,10.1073/pnas.1413473111,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Stanford Univ, Ctr Ocean Solut, Monterey","Australia, United States",,TSV,Kenya,,,
664,"Social, institutional, and knowledge mechanisms mediate diverse ecosystem service benefits from coral reefs",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,34,10.1073/pnas.1413473111,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Stanford Univ, Ctr Ocean Solut, Monterey","Australia, United States",,TSV,Madagascar,,,
664,"Social, institutional, and knowledge mechanisms mediate diverse ecosystem service benefits from coral reefs",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,34,10.1073/pnas.1413473111,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Stanford Univ, Ctr Ocean Solut, Monterey","Australia, United States",,TSV,Seychelles,,,
664,"Social, institutional, and knowledge mechanisms mediate diverse ecosystem service benefits from coral reefs",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,34,10.1073/pnas.1413473111,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Stanford Univ, Ctr Ocean Solut, Monterey","Australia, United States",,TSV,"Tanzania, United Republic Of",,,
668,"Host preference, site fidelity, and homing behavior of the symbiotically luminous cardinalfish, Siphamia tubifer (Perciformes: Apogonidae)",MARINE BIOLOGY,2014,7,10.1007/s00227-014-2554-z,Field-based,"Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor",United States,,,Japan,,,
669,Life histories predict vulnerability to overexploitation in parrotfishes,CORAL REEFS,2014,32,10.1007/s00338-014-1187-5,Field-based,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,,TSV,"Micronesia, Federated States of",,,
670,"Recruitment dynamics and first year growth of the coral reef surgeonfish Ctenochaetus striatus, with implications for acanthurid growth models",CORAL REEFS,2014,6,10.1007/s00338-014-1182-x,Field-based,"Massey Univ, Inst Nat & Math Sci, Auckland",New Zealand,,,American Samoa,,,
673,"Multiple anthropogenic stressors exert complex, interactive effects on a coral reef community",CORAL REEFS,2014,19,10.1007/s00338-014-1199-1,Field-based,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, Univ Minnesota, Dept Fisheries Wildlife & Conservat Biol, Minneapolis",United States,,,Panama,,,
674,Multiple driving factors explain spatial and temporal variability in coral calcification rates on the Bermuda platform,CORAL REEFS,2014,15,10.1007/s00338-014-1191-9,Field-based,"Univ Miami, Rosenstiel Sch Marine & Atmospher Sci, Miami",United States,,MIA,Bermuda,,,
675,Nitrogen fixation rates in algal turf communities of a degraded versus less degraded coral reef,CORAL REEFS,2014,13,10.1007/s00338-014-1207-5,Field-based,"Univ Amsterdam, Dept Aquat Microbiol, Inst Biodivers & Ecosyst Dynam, NL-1090 GE Amsterdam",Netherlands,,,Curacao,,,
676,Limits to physiological plasticity of the coral Pocillopora verrucosa from the central Red Sea,CORAL REEFS,2014,19,10.1007/s00338-014-1192-8,Field-based,"Goethe Univ Frankfurt, Inst Mol Biosci, Dept Biosci, D-60438 Frankfurt, Senckenberg Res Inst, LOEWE Biodivers & Climate Res Ctr, D-60325 Frankfurt",Germany,,,Saudi Arabia,,,
677,"Distribution, food preference, and trophic position of the corallivorous fireworm Hermodice carunculata in a Caribbean coral reef",CORAL REEFS,2014,9,10.1007/s00338-014-1184-8,Field-based,"Leibniz Ctr Trop Marine Ecol ZMT, Coral Reef Ecol Grp CORE, D-28359 Bremen",Germany,,,Curacao,,,
693,Single and joint effects of regional- and local-scale variables on tropical seagrass fish assemblages,MARINE BIOLOGY,2014,6,10.1007/s00227-014-2514-7,Field-based,"Stockholm Univ, Dept Ecol Environm & Plant Sci, S-10691 Stockholm",Sweden,,,"Tanzania, United Republic Of",,,
703,Reliance of mobile species on sensitive habitats: a case study of manta rays (Manta alfredi) and lagoons,MARINE BIOLOGY,2014,14,10.1007/s00227-014-2478-7,Field-based,"Univ Calif Santa Barbara, Dept col Evolut & Marine Biol, Santa Barbara",United States,,,Kiribati,,,
708,Effects of predation on diel activity and habitat use of the coral-reef shrimp Cinetorhynchus hendersoni (Rhynchocinetidae),CORAL REEFS,2014,5,10.1007/s00338-014-1163-0,Field-based,"Univ Hong Kong, Sch Biol Sci, Hong Kong, Hong Kong, Univ Hong Kong, Swire Inst Marine Sci, Hong Kong, Hong Kong",Peoples R China,,,Malaysia,,,
717,Coral Reef Disturbance and Recovery Dynamics Differ across Gradients of Localized Stressors in the Mariana Islands,PLOS ONE,2014,10,10.1371/journal.pone.0105731,Field-based,"Pacific Marine Resources Inst, Saipan, Univ Guam, Marine Lab, UOG Stn, Mangilao",United States,,,Northern Mariana Islands,,,
720,Long-term trends in invertebrate-habitat relationships under protected and fished conditions,MARINE BIOLOGY,2014,2,10.1007/s00227-014-2462-2,Field-based,"EAWAG Swiss Fed Inst Aquat Sci & Technol, Dept Fish Ecol & Evolut, Ctr Ecol Evolut & Biogeochem, CH-6047 Kastanienbaum, Univ Bern, Inst Ecol & Evolut, Div Aquat Ecol & Evolut, CH-3012 Bern, Univ Tasmania, Inst Marine & Antarctic Studies, Hobart, Tas 7001","Switzerland, Australia",,,Australia,,,
726,Local genomic adaptation of coral reef-associated microbiomes to gradients of natural variability and anthropogenic stressors,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,66,10.1073/pnas.1403319111,Field-based,"San Diego State Univ, Dept Biol, San Diego",United States,,,Kiribati,,,
729,Transmission distance of chemical cues from coral habitats: implications for marine larval settlement in context of reef degradation,MARINE BIOLOGY,2014,12,10.1007/s00227-014-2451-5,Field-based,"CRIOBE, USR CNRS EPHE 3278, Papetoai 98729, Moorea, Lab Excellence CORAIL, Moorea 98729",French Polynesia,,,Japan,,,
735,"Fishes associated with mesophotic coral ecosystems in La Parguera, Puerto Rico",CORAL REEFS,2014,46,10.1007/s00338-014-1125-6,Field-based,"Univ Puerto Rico, Dept Marine Sci, Mayaguez",United States,,,Puerto Rico,,,
744,Combining Natural History Collections with Fisher Knowledge for Community-Based Conservation in Fiji,PLOS ONE,2014,14,10.1371/journal.pone.0098036,Field-based,"Columbia Univ, Dept Ecol Evolut & Environm Biol, New York",United States,,,Fiji,,,
748,Consequences of a Government-Controlled Agricultural Price Increase on Fishing and the Coral Reef Ecosystem in the Republic of Kiribati,PLOS ONE,2014,5,10.1371/journal.pone.0096817,Field-based,"Brown Univ, Environm Change Initiat, Providence, Nature Conservancy, Cent Sci Div, Arlington",United States,,,Kiribati,,,
749,Low Susceptibility of Invasive Red Lionfish (Pterois volitans) to a Generalist Ectoparasite in Both Its Introduced and Native Ranges,PLOS ONE,2014,21,10.1371/journal.pone.0095854,Field-based,"Arkansas State Univ, Dept Biol Sci, Jonesboro",United States,,,Bahamas,,,
749,Low Susceptibility of Invasive Red Lionfish (Pterois volitans) to a Generalist Ectoparasite in Both Its Introduced and Native Ranges,PLOS ONE,2014,21,10.1371/journal.pone.0095854,Field-based,"Arkansas State Univ, Dept Biol Sci, Jonesboro",United States,,,British Virgin Islands,,,
749,Low Susceptibility of Invasive Red Lionfish (Pterois volitans) to a Generalist Ectoparasite in Both Its Introduced and Native Ranges,PLOS ONE,2014,21,10.1371/journal.pone.0095854,Field-based,"Arkansas State Univ, Dept Biol Sci, Jonesboro",United States,,,Cayman Islands,,,
749,Low Susceptibility of Invasive Red Lionfish (Pterois volitans) to a Generalist Ectoparasite in Both Its Introduced and Native Ranges,PLOS ONE,2014,21,10.1371/journal.pone.0095854,Field-based,"Arkansas State Univ, Dept Biol Sci, Jonesboro",United States,,,Philippines,,,
749,Low Susceptibility of Invasive Red Lionfish (Pterois volitans) to a Generalist Ectoparasite in Both Its Introduced and Native Ranges,PLOS ONE,2014,21,10.1371/journal.pone.0095854,Field-based,"Arkansas State Univ, Dept Biol Sci, Jonesboro",United States,,,United States Virgin Islands,,,
755,Acoustic Telemetry Validates a Citizen Science Approach for Monitoring Sharks on Coral Reefs,PLOS ONE,2014,30,10.1371/journal.pone.0095565,Field-based,"Australian Inst Marine Sci, Perth, WA, Univ Western Australia, Sch Anim Biol, Perth, WA 6009, Univ Western Australia, UWA Oceans Inst, Perth, WA 6009",Australia,,,Palau,,,
757,Evolutionary Dynamics in the Southwest Indian Ocean Marine Biodiversity Hotspot: A Perspective from the Rocky Shore Gastropod Genus Nerita,PLOS ONE,2014,6,10.1371/journal.pone.0095040,Field-based,"Labex CORAIL, Perpignan, Univ Reunion, Lab ECOl MARine, CNRS, FRE3560,INEE, St Denis, Reunion",France,,,Madagascar,,,
757,Evolutionary Dynamics in the Southwest Indian Ocean Marine Biodiversity Hotspot: A Perspective from the Rocky Shore Gastropod Genus Nerita,PLOS ONE,2014,6,10.1371/journal.pone.0095040,Field-based,"Labex CORAIL, Perpignan, Univ Reunion, Lab ECOl MARine, CNRS, FRE3560,INEE, St Denis, Reunion",France,,,Mauritius,,,
760,What Doesn't Kill You Makes You Wary? Effect of Repeated Culling on the Behaviour of an Invasive Predator,PLOS ONE,2014,31,10.1371/journal.pone.0094248,Field-based,"Simon Fraser Univ, Dept Biol Sci, Earth Oceans Res Grp, Burnaby, BC V5A 1S6",Canada,,YVR,Bahamas,,,
763,Coastal Nurseries and Their Importance for Conservation of Sea Kraits,PLOS ONE,2014,7,10.1371/journal.pone.0090246,Field-based,"CNRS, Ctr Etud Biol Chize, Unite Mixte Rech 7372, Villiers En Bois, Univ La Rochelle, Villiers En Bois",France,,,New Caledonia,,,
764,Depth Refuge and the Impacts of SCUBA Spearfishing on Coral Reef Fishes,PLOS ONE,2014,43,10.1371/journal.pone.0092628,Field-based,"Univ Western Australia, Fac Nat & Agr Sci, Sch Plant Biol, Crawley, WA, Univ Western Australia, Fac Nat & Agr Sci, UWA Oceans Inst, Crawley, WA",Australia,,,Guam,,,
764,Depth Refuge and the Impacts of SCUBA Spearfishing on Coral Reef Fishes,PLOS ONE,2014,43,10.1371/journal.pone.0092628,Field-based,"Univ Western Australia, Fac Nat & Agr Sci, Sch Plant Biol, Crawley, WA, Univ Western Australia, Fac Nat & Agr Sci, UWA Oceans Inst, Crawley, WA",Australia,,,Northern Mariana Islands,,,
767,Ocean warming and acidification have complex interactive effects on the dynamics of a marine fungal disease,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2014,25,10.1098/rspb.2013.3069,Field-based,"Univ Calif San Diego, Scripps Inst Oceanog, Ctr Marine Biodivers & Conservat, La Jolla",United States,,,United States Minor Outlying Islands,,,
772,Closing the circle: is it feasible to rehabilitate reefs with sexually propagated corals?,CORAL REEFS,2014,30,10.1007/s00338-013-1114-1,Field-based,"Nanyang Technol Univ, Adv Environm Biotechnol Ctr, Nanyang Environm & Water Res Inst, Singapore 637141, Newcastle Univ, Sch Biol, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, Univ New S Wales, Ctr Marine Bioinnovat, Sydney, NSW 2052","Singapore, United Kingdom, Australia",,,Philippines,,,
773,"Distributions of coral reef macroalgae in a back reef habitat in Moorea, French Polynesia",CORAL REEFS,2014,7,10.1007/s00338-013-1104-3,Field-based,"Calif State Univ Northridge, Dept Biol, Northridge",United States,,,French Polynesia,,,
775,Predators alter community organization of coral reef cryptofauna and reduce abundance of coral mutualists,CORAL REEFS,2014,5,10.1007/s00338-013-1077-2,Field-based,"Univ Florida, Dept Biol, Gainesville",United States,,,French Polynesia,,,
794,Reduced Diversity and High Sponge Abundance on a Sedimented Indo-Pacific Reef System: Implications for Future Changes in Environmental Quality,PLOS ONE,2014,19,10.1371/journal.pone.0085253,Field-based,"Victoria Univ Wellington, Sch Biol Sci, Wellington",New Zealand,,,Indonesia,,,
